Format Version,1.24,Take Name,Throw_006,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-01-27 04.48.43.958 PM,Capture Start Frame,3800917,Total Frames in Take,946,Total Exported Frames,946,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
391,3.258333,0.706964,0.702082,0.066545,0.053431,-0.674433,0.859570,0.315511,-0.642273,0.801384,0.320035,-0.628462,0.922158,0.324717,-0.718148,0.920436,0.309173,-0.708851,0.794544,0.308206,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.642015,0.801306,0.319832,-0.628671,0.922125,0.324853,-0.717884,0.919642,0.308964,-0.709186,0.795573,0.308519,,,
392,3.266667,0.707051,0.702046,0.066227,0.053145,-0.674573,0.859633,0.314960,-0.642418,0.801441,0.319458,-0.628583,0.922213,0.324124,-0.718283,0.920506,0.308657,-0.709008,0.794613,0.307686,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.642139,0.801369,0.319267,-0.628864,0.922172,0.324229,-0.717930,0.919736,0.308506,-0.709385,0.795584,0.307929,,,
393,3.275000,0.707498,0.701804,0.065125,0.051738,-0.674745,0.859771,0.314352,-0.642627,0.801547,0.318704,-0.628666,0.922304,0.323385,-0.718422,0.920686,0.308237,-0.709264,0.794785,0.307167,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.642281,0.801347,0.318475,-0.628974,0.922265,0.323528,-0.718185,0.920187,0.308049,-0.709576,0.795730,0.307499,,,
394,3.283333,0.707821,0.701699,0.063251,0.051049,-0.674863,0.859863,0.313752,-0.642770,0.801624,0.318081,-0.628708,0.922379,0.322516,-0.718519,0.920799,0.307698,-0.709454,0.794890,0.306798,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.642452,0.801495,0.317886,-0.628893,0.922266,0.322649,-0.718439,0.920330,0.307514,-0.709709,0.795826,0.307094,,,
395,3.291667,0.707725,0.701906,0.062116,0.050952,-0.675032,0.859932,0.313232,-0.642913,0.801710,0.317592,-0.628882,0.922476,0.321822,-0.718719,0.920845,0.307164,-0.709614,0.794938,0.306436,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.642557,0.801655,0.317362,-0.628970,0.922331,0.321993,-0.718737,0.920277,0.306924,-0.709958,0.795985,0.306794,,,
396,3.300000,0.707413,0.702302,0.061419,0.050675,-0.675180,0.860029,0.312735,-0.642999,0.801841,0.317090,-0.629078,0.922623,0.321220,-0.718933,0.920896,0.306687,-0.709708,0.794997,0.306030,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.642616,0.801911,0.316906,-0.629214,0.922342,0.321362,-0.718924,0.920325,0.306488,-0.710053,0.796086,0.306330,,,
397,3.308333,0.707177,0.702690,0.060411,0.049782,-0.675322,0.860230,0.312212,-0.643078,0.802071,0.316493,-0.629254,0.922867,0.320559,-0.719146,0.921057,0.306268,-0.709811,0.795166,0.305614,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.642720,0.802064,0.316297,-0.629416,0.922783,0.320664,-0.719005,0.920425,0.306082,-0.710264,0.796187,0.305880,,,
398,3.316667,0.707517,0.702419,0.059836,0.049477,-0.675403,0.860387,0.311597,-0.643205,0.802201,0.315855,-0.629269,0.922985,0.319866,-0.719181,0.921251,0.305689,-0.709958,0.795351,0.305062,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.642833,0.802144,0.315617,-0.629617,0.922945,0.320022,-0.718749,0.920545,0.305473,-0.710429,0.796244,0.305396,,,
399,3.325000,0.708271,0.701781,0.058654,0.049141,-0.675445,0.860433,0.311068,-0.643356,0.802186,0.315317,-0.629166,0.922946,0.319173,-0.719112,0.921380,0.305192,-0.710146,0.795462,0.304676,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.642954,0.802244,0.315084,-0.629585,0.922772,0.319326,-0.718644,0.920670,0.304984,-0.710602,0.796346,0.304994,,,
400,3.333333,0.708006,0.702186,0.057233,0.048852,-0.675526,0.860507,0.310482,-0.643378,0.802294,0.314749,-0.629279,0.923072,0.318371,-0.719258,0.921407,0.304611,-0.710188,0.795496,0.304282,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.643044,0.802326,0.314536,-0.629529,0.922974,0.318517,-0.718937,0.920633,0.304404,-0.710640,0.796453,0.304593,,,
401,3.341667,0.707828,0.702417,0.056811,0.048616,-0.675645,0.860693,0.309932,-0.643460,0.802499,0.314187,-0.629426,0.923286,0.317758,-0.719416,0.921566,0.304083,-0.710276,0.795660,0.303784,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.643135,0.802415,0.313990,-0.629607,0.923134,0.317898,-0.719345,0.921069,0.303896,-0.710544,0.796632,0.304083,,,
402,3.350000,0.707727,0.702600,0.056382,0.047922,-0.675811,0.860800,0.309383,-0.643594,0.802619,0.313566,-0.629608,0.923411,0.317157,-0.719618,0.921656,0.303625,-0.710423,0.795754,0.303267,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.643230,0.802451,0.313311,-0.629812,0.923229,0.317333,-0.719594,0.921186,0.303395,-0.710652,0.796906,0.303662,,,
403,3.358333,0.707652,0.702746,0.055846,0.047526,-0.675926,0.860987,0.308839,-0.643686,0.802817,0.312993,-0.629732,0.923614,0.316540,-0.719760,0.921829,0.303126,-0.710527,0.795930,0.302783,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.643323,0.802500,0.312704,-0.630010,0.923671,0.316724,-0.719534,0.921248,0.302896,-0.710878,0.797008,0.303184,,,
404,3.366667,0.707966,0.702602,0.054161,0.046923,-0.675921,0.861018,0.308273,-0.643710,0.802831,0.312407,-0.629655,0.923622,0.315730,-0.719728,0.921884,0.302613,-0.710588,0.795978,0.302425,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.643365,0.802664,0.312197,-0.629852,0.923572,0.315870,-0.719584,0.921253,0.302414,-0.710944,0.797101,0.302748,,,
405,3.375000,0.707718,0.702797,0.053544,0.048433,-0.675895,0.861133,0.307635,-0.643666,0.802971,0.311987,-0.629664,0.923777,0.314960,-0.719719,0.921963,0.301735,-0.710529,0.796060,0.301942,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.643338,0.802907,0.311755,-0.629829,0.923768,0.315123,-0.719496,0.921191,0.301506,-0.711009,0.797090,0.302289,,,
406,3.383333,0.707529,0.703020,0.053211,0.048308,-0.675950,0.861258,0.307119,-0.643685,0.803115,0.311469,-0.629749,0.923931,0.314393,-0.719812,0.922062,0.301226,-0.710551,0.796164,0.301470,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.643393,0.803107,0.311247,-0.629945,0.923890,0.314539,-0.719564,0.921306,0.301050,-0.710988,0.797103,0.301753,,,
407,3.391667,0.707654,0.702999,0.052850,0.047174,-0.675981,0.861373,0.306590,-0.643714,0.803222,0.310807,-0.629758,0.924033,0.313836,-0.719848,0.922189,0.300858,-0.710602,0.796290,0.300942,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.643437,0.803228,0.310582,-0.629905,0.923983,0.313995,-0.719639,0.921432,0.300636,-0.711003,0.797211,0.301265,,,
408,3.400000,0.708403,0.702384,0.051372,0.046722,-0.676014,0.861490,0.305938,-0.643854,0.803280,0.310142,-0.629645,0.924066,0.312975,-0.719775,0.922387,0.300247,-0.710782,0.796470,0.300470,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.643496,0.803259,0.310006,-0.629766,0.923942,0.313079,-0.719725,0.921966,0.300113,-0.711137,0.797224,0.300664,,,
409,3.408333,0.708343,0.702432,0.051048,0.047254,-0.676102,0.861606,0.305375,-0.643938,0.803403,0.309660,-0.629739,0.924194,0.312349,-0.719865,0.922493,0.299597,-0.710863,0.796577,0.299976,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.643534,0.803378,0.309491,-0.629828,0.924058,0.312480,-0.719865,0.922054,0.299431,-0.711274,0.797421,0.300221,,,
410,3.416667,0.707857,0.702884,0.050749,0.048142,-0.676169,0.861738,0.304782,-0.643939,0.803582,0.309196,-0.629887,0.924394,0.311683,-0.720000,0.922562,0.298860,-0.710847,0.796657,0.299469,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.643573,0.803471,0.308969,-0.630089,0.924384,0.311816,-0.719820,0.921967,0.298640,-0.711264,0.797593,0.299767,,,
411,3.425000,0.707850,0.702924,0.050340,0.048083,-0.676168,0.861831,0.304240,-0.643933,0.803678,0.308662,-0.629884,0.924492,0.311080,-0.720006,0.922651,0.298317,-0.710848,0.796747,0.298983,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.643589,0.803504,0.308451,-0.630069,0.924565,0.311208,-0.719760,0.922052,0.298149,-0.711284,0.797569,0.299235,,,
412,3.433333,0.708187,0.702627,0.050256,0.047544,-0.676068,0.861819,0.303711,-0.643879,0.803635,0.308064,-0.629725,0.924435,0.310555,-0.719859,0.922679,0.297870,-0.710808,0.796767,0.298439,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.643510,0.803477,0.307844,-0.629872,0.924372,0.310695,-0.719708,0.922099,0.297697,-0.711187,0.797767,0.298721,,,
413,3.441667,0.708325,0.702450,0.051051,0.047262,-0.675945,0.861720,0.303183,-0.643779,0.803519,0.307469,-0.629586,0.924310,0.310157,-0.719711,0.922605,0.297404,-0.710703,0.796689,0.297785,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.643337,0.803339,0.307267,-0.629759,0.924279,0.310297,-0.719603,0.922069,0.297221,-0.711205,0.797777,0.298096,,,
414,3.450000,0.708237,0.702554,0.051072,0.047008,-0.675800,0.861690,0.302677,-0.643615,0.803497,0.306931,-0.629457,0.924291,0.309659,-0.719586,0.922563,0.296934,-0.710541,0.796650,0.297266,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.643226,0.803196,0.306760,-0.629619,0.924364,0.309748,-0.719470,0.922037,0.296781,-0.710928,0.797676,0.297499,,,
415,3.458333,0.708022,0.702610,0.051852,0.048535,-0.675651,0.861639,0.302096,-0.643463,0.803460,0.306519,-0.629350,0.924261,0.309162,-0.719437,0.922493,0.296145,-0.710355,0.796583,0.296643,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.643111,0.803191,0.306284,-0.629582,0.924349,0.309304,-0.719199,0.921858,0.295899,-0.710732,0.797586,0.296958,,,
416,3.466667,0.707718,0.702845,0.052312,0.049075,-0.675563,0.861604,0.301574,-0.643337,0.803450,0.306053,-0.629318,0.924262,0.308694,-0.719385,0.922424,0.295550,-0.710210,0.796521,0.296083,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.642963,0.803198,0.305808,-0.629519,0.924325,0.308847,-0.719223,0.921817,0.295326,-0.710623,0.797559,0.296421,,,
417,3.475000,0.707882,0.702650,0.052367,0.049439,-0.675405,0.861570,0.301063,-0.643214,0.803401,0.305584,-0.629131,0.924206,0.308185,-0.719191,0.922411,0.294988,-0.710084,0.796504,0.295577,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.642833,0.803263,0.305397,-0.629180,0.924172,0.308326,-0.719215,0.921813,0.294789,-0.710532,0.797572,0.295864,,,
418,3.483333,0.707959,0.702480,0.052683,0.050412,-0.675228,0.861682,0.300508,-0.643070,0.803503,0.305141,-0.628941,0.924305,0.307658,-0.718978,0.922536,0.294299,-0.709924,0.796625,0.295018,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.642697,0.803418,0.304965,-0.628994,0.924313,0.307774,-0.718945,0.922003,0.294099,-0.710385,0.797515,0.295242,,,
419,3.491667,0.707944,0.702404,0.053198,0.051125,-0.675080,0.861703,0.299936,-0.642935,0.803522,0.304641,-0.628798,0.924323,0.307149,-0.718811,0.922560,0.293633,-0.709773,0.796648,0.294404,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.642609,0.803444,0.304424,-0.628919,0.924380,0.307290,-0.718621,0.921867,0.293418,-0.710271,0.797507,0.294667,,,
420,3.500000,0.708010,0.702311,0.053729,0.050923,-0.675016,0.861670,0.299385,-0.642883,0.803479,0.304043,-0.628729,0.924276,0.306685,-0.718736,0.922540,0.293125,-0.709717,0.796626,0.293768,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.642535,0.803451,0.303862,-0.628971,0.924268,0.306794,-0.718423,0.921891,0.292982,-0.710226,0.797387,0.293963,,,
421,3.508333,0.707826,0.702442,0.054246,0.051142,-0.674957,0.861636,0.298853,-0.642801,0.803458,0.303523,-0.628707,0.924260,0.306226,-0.718699,0.922488,0.292571,-0.709621,0.796578,0.293175,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.642473,0.803419,0.303318,-0.628928,0.924248,0.306361,-0.718435,0.921814,0.292386,-0.710081,0.797407,0.293435,,,
422,3.516667,0.707876,0.702300,0.054263,0.052357,-0.674791,0.861634,0.298230,-0.642667,0.803452,0.303053,-0.628528,0.924252,0.305578,-0.718497,0.922493,0.291770,-0.709471,0.796580,0.292601,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.642373,0.803464,0.302918,-0.628681,0.924163,0.305678,-0.718336,0.921892,0.291636,-0.709835,0.797393,0.292791,,,
423,3.525000,0.708045,0.702187,0.054178,0.051670,-0.674741,0.861711,0.297759,-0.642631,0.803513,0.302496,-0.628450,0.924307,0.305112,-0.718434,0.922590,0.291400,-0.709449,0.796674,0.292110,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.642230,0.803439,0.302390,-0.628514,0.924207,0.305205,-0.718467,0.922186,0.291274,-0.709847,0.797489,0.292271,,,
424,3.533333,0.708075,0.702010,0.054806,0.053004,-0.674617,0.861742,0.297225,-0.642542,0.803538,0.302108,-0.628323,0.924329,0.304645,-0.718269,0.922631,0.290685,-0.709333,0.796712,0.291544,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.642095,0.803449,0.301902,-0.628443,0.924202,0.304793,-0.718233,0.922138,0.290436,-0.709775,0.797735,0.291847,,,
425,3.541667,0.707904,0.702056,0.055939,0.053483,-0.674431,0.861745,0.296730,-0.642345,0.803548,0.301635,-0.628177,0.924342,0.304311,-0.718091,0.922624,0.290144,-0.709110,0.796708,0.290911,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.641954,0.803402,0.301427,-0.628323,0.924262,0.304462,-0.718018,0.922163,0.289940,-0.709433,0.797607,0.291178,,,
426,3.550000,0.707681,0.702208,0.056895,0.053421,-0.674290,0.861686,0.296230,-0.642173,0.803503,0.301095,-0.628086,0.924302,0.303957,-0.717980,0.922545,0.289673,-0.708920,0.796634,0.290277,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.641762,0.803306,0.300884,-0.628215,0.924273,0.304102,-0.717924,0.922091,0.289485,-0.709307,0.797498,0.290538,,,
427,3.558333,0.707551,0.702277,0.057169,0.053943,-0.674200,0.861677,0.295645,-0.642074,0.803504,0.300568,-0.628020,0.924307,0.303401,-0.717898,0.922523,0.289016,-0.708807,0.796615,0.289677,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.641724,0.803299,0.300358,-0.628051,0.924340,0.303534,-0.717930,0.921966,0.288782,-0.709200,0.797530,0.289948,,,
428,3.566667,0.707501,0.702266,0.056819,0.055091,-0.673969,0.861675,0.294894,-0.641856,0.803508,0.299977,-0.627791,0.924316,0.302569,-0.717653,0.922512,0.288087,-0.708577,0.796604,0.289025,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.641514,0.803135,0.299733,-0.627842,0.924519,0.302749,-0.717610,0.921907,0.287870,-0.709006,0.797545,0.289339,,,
429,3.575000,0.707425,0.702305,0.057189,0.055203,-0.673851,0.861694,0.294392,-0.641730,0.803532,0.299477,-0.627690,0.924342,0.302121,-0.717542,0.922526,0.287576,-0.708443,0.796619,0.288477,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.641402,0.803119,0.299247,-0.627804,0.924571,0.302304,-0.717450,0.921951,0.287412,-0.708847,0.797538,0.288756,,,
430,3.583333,0.707240,0.702440,0.057760,0.055259,-0.673763,0.861689,0.293929,-0.641617,0.803540,0.299003,-0.627641,0.924355,0.301743,-0.717479,0.922503,0.287116,-0.708316,0.796601,0.287939,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.641282,0.803202,0.298772,-0.627745,0.924550,0.301909,-0.717361,0.921917,0.286920,-0.708743,0.797473,0.288231,,,
431,3.591667,0.707267,0.702182,0.058688,0.057175,-0.673582,0.861708,0.293420,-0.641487,0.803549,0.298703,-0.627458,0.924361,0.301333,-0.717237,0.922535,0.286347,-0.708144,0.796629,0.287379,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.641133,0.803352,0.298419,-0.627650,0.924504,0.301525,-0.716923,0.921875,0.286063,-0.708619,0.797420,0.287719,,,
432,3.600000,0.707540,0.701793,0.059759,0.057465,-0.673365,0.861631,0.292853,-0.641330,0.803439,0.298129,-0.627204,0.924236,0.300928,-0.716956,0.922504,0.285767,-0.707971,0.796589,0.286669,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.641002,0.803396,0.297952,-0.627414,0.924231,0.301027,-0.716622,0.921947,0.285624,-0.708393,0.797200,0.286829,,,
433,3.608333,0.707447,0.701869,0.059650,0.057797,-0.673259,0.861676,0.292332,-0.641215,0.803493,0.297656,-0.627113,0.924294,0.300381,-0.716859,0.922536,0.285193,-0.707851,0.796623,0.286179,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.640907,0.803472,0.297491,-0.627231,0.924343,0.300478,-0.716639,0.921808,0.285026,-0.708356,0.797423,0.286387,,,
434,3.616667,0.707267,0.701935,0.060178,0.058641,-0.673127,0.861732,0.291739,-0.641075,0.803561,0.297154,-0.627015,0.924367,0.299849,-0.716731,0.922574,0.284487,-0.707687,0.796665,0.285551,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.640831,0.803510,0.296994,-0.627111,0.924419,0.299946,-0.716558,0.921883,0.284312,-0.708066,0.797446,0.285736,,,
435,3.625000,0.707119,0.702052,0.060573,0.058621,-0.673042,0.861700,0.291187,-0.640968,0.803540,0.296587,-0.626961,0.924351,0.299356,-0.716668,0.922528,0.283945,-0.707571,0.796622,0.284944,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.640707,0.803470,0.296406,-0.627140,0.924316,0.299462,-0.716482,0.921919,0.283789,-0.707891,0.797433,0.285163,,,
436,3.633333,0.707083,0.701970,0.061245,0.059337,-0.672914,0.861658,0.290673,-0.640855,0.803496,0.296139,-0.626844,0.924306,0.298928,-0.716521,0.922489,0.283340,-0.707435,0.796582,0.284366,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.640591,0.803429,0.295937,-0.627104,0.924285,0.299062,-0.716173,0.921780,0.283154,-0.707775,0.797408,0.284632,,,
437,3.641667,0.707435,0.701542,0.061849,0.059574,-0.672710,0.861548,0.290126,-0.640719,0.803349,0.295596,-0.626584,0.924143,0.298475,-0.716244,0.922430,0.282779,-0.707293,0.796513,0.283739,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.640362,0.803339,0.295451,-0.626861,0.924007,0.298562,-0.715914,0.921790,0.282656,-0.707710,0.797382,0.283922,,,
438,3.650000,0.707533,0.701294,0.062611,0.060519,-0.672524,0.861546,0.289587,-0.640577,0.803332,0.295147,-0.626387,0.924118,0.298033,-0.716009,0.922448,0.282120,-0.707125,0.796527,0.283130,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.640200,0.803329,0.294976,-0.626682,0.923992,0.298150,-0.715723,0.921867,0.281969,-0.707547,0.797386,0.283370,,,
439,3.658333,0.707037,0.701767,0.062651,0.060795,-0.672415,0.861539,0.289031,-0.640392,0.803370,0.294631,-0.626365,0.924177,0.297469,-0.715978,0.922380,0.281517,-0.706926,0.796471,0.282588,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.640071,0.803311,0.294466,-0.626507,0.924162,0.297555,-0.715849,0.921742,0.281357,-0.707333,0.797344,0.282793,,,
440,3.666667,0.706754,0.701978,0.062809,0.061485,-0.672279,0.861505,0.288491,-0.640226,0.803361,0.294177,-0.626278,0.924178,0.296933,-0.715871,0.922312,0.280875,-0.706741,0.796410,0.282060,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.639923,0.803295,0.293984,-0.626379,0.924212,0.297057,-0.715708,0.921540,0.280672,-0.707221,0.797335,0.282318,,,
441,3.675000,0.706909,0.701735,0.063418,0.061849,-0.672158,0.861569,0.288001,-0.640145,0.803405,0.293709,-0.626136,0.924214,0.296531,-0.715707,0.922402,0.280349,-0.706646,0.796495,0.281497,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-0.639784,0.803251,0.293467,-0.626224,0.924257,0.296706,-0.715632,0.921912,0.280141,-0.707090,0.797291,0.281796,,,
