Format Version,1.24,Take Name,Ball_Throw_006,Take Notes,,Capture Frame Rate,30.000000,Export Frame Rate,30.000000,Capture Start Time,2025-01-26 06.39.35.123 PM,Capture Start Frame,1398856,Total Frames in Take,1168,Total Exported Frames,1168,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
26,0.866667,-0.003701,-0.700001,-0.005927,0.714107,-611.218628,11.002356,605.176514,-643.006958,11.199462,663.822388,-658.796143,11.660867,543.200745,-567.766235,10.536217,543.877380,-575.315857,10.531880,669.889587,-643.235046,11.116852,663.824951,-659.022705,11.732426,543.420288,-567.373901,10.454508,543.854614,-575.245667,10.613772,669.701843,,,,,,,,,,,,,,,,,,,,,
27,0.900000,-0.003731,-0.699973,-0.005902,0.714135,-611.235596,10.993988,605.180664,-643.019348,11.195843,663.829102,-658.817993,11.647969,543.208679,-567.788086,10.522825,543.878113,-575.327698,10.528326,669.890930,-643.249756,11.111258,663.827332,-659.048645,11.718253,543.431152,-567.386230,10.450146,543.864746,-575.254883,10.609144,669.704773,,,,,,,,,,,,,,,,,,,,,
28,0.933333,-0.003698,-0.700085,-0.005975,0.714025,-611.265442,10.982021,605.176819,-643.067566,11.177081,663.815247,-658.828308,11.647948,543.189941,-567.798645,10.517362,543.887878,-575.377808,10.504696,669.898254,-643.255737,11.101459,663.821411,-659.042358,11.713655,543.431274,-567.393616,10.451971,543.864624,-575.362671,10.576417,669.692627,,,,,,,,,,,,,,,,,,,,,
29,0.966667,-0.003642,-0.699985,-0.005846,0.714124,-611.230469,10.998769,605.178772,-643.016174,11.191209,663.826172,-658.810974,11.646040,543.205200,-567.780823,10.539545,543.877625,-575.324585,10.537286,669.890137,-643.231628,11.109465,663.819275,-659.036133,11.715978,543.429321,-567.380249,10.468433,543.860229,-575.256836,10.615717,669.708069,,,,,,,,,,,,,,,,,,,,,
30,1.000000,-0.003629,-0.699986,-0.005883,0.714123,-611.215881,10.991544,605.176575,-643.001648,11.181026,663.823914,-658.796265,11.644804,543.202942,-567.766113,10.535050,543.875427,-575.310120,10.524293,669.888000,-643.236328,11.087431,663.821411,-659.016785,11.721309,543.427795,-567.363708,10.454981,543.852417,-575.239136,10.606285,669.702881,,,,,,,,,,,,,,,,,,,,,
31,1.033333,-0.003720,-0.699977,-0.005945,0.714131,-611.213745,10.995961,605.175598,-642.998047,11.194777,663.823730,-658.795471,11.656874,543.203125,-567.765564,10.527507,543.873474,-575.306458,10.523692,669.886230,-643.231323,11.110909,663.830139,-659.011414,11.729474,543.424011,-567.368347,10.452597,543.845825,-575.239807,10.601810,669.700562,,,,,,,,,,,,,,,,,,,,,
32,1.066667,-0.003707,-0.700083,-0.005973,0.714027,-611.260742,10.988174,605.170349,-643.062439,11.184510,663.809082,-658.824036,11.653556,543.183777,-567.794373,10.522078,543.881104,-575.372681,10.511554,669.891602,-643.250732,11.109433,663.820435,-659.037659,11.719424,543.417542,-567.389099,10.454808,543.852844,-575.341797,10.585920,669.691345,,,,,,,,,,,,,,,,,,,,,
33,1.100000,-0.003683,-0.700120,-0.005944,0.713991,-611.278503,10.979410,605.170471,-643.086304,11.173714,663.805847,-658.835327,11.640910,543.178894,-567.805664,10.516198,543.885742,-575.397278,10.505818,669.895447,-643.265686,11.098920,663.807739,-659.053650,11.706032,543.419434,-567.397705,10.448650,543.858459,-575.365967,10.579885,669.701904,,,,,,,,,,,,,,,,,,,,,
34,1.133333,-0.003250,-0.700116,-0.005792,0.713999,-611.213806,11.017331,605.201660,-643.020996,11.161642,663.837463,-658.772034,11.664721,543.210999,-567.741455,10.614807,543.916199,-575.331299,10.547112,669.925964,-643.248474,11.093916,663.834167,-659.033508,11.724101,543.434692,-567.295288,10.553083,543.933167,-575.249512,10.613717,669.709045,,,,,,,,,,,,,,,,,,,,,
35,1.166667,-0.003257,-0.700126,-0.005843,0.713988,-611.199341,11.026002,605.194275,-643.008240,11.169338,663.829224,-658.755676,11.681139,543.202271,-567.725220,10.623649,543.910034,-575.318726,10.548833,669.919617,-643.235840,11.107006,663.816772,-659.021423,11.737867,543.432678,-567.280212,10.556532,543.921021,-575.246887,10.608910,669.698669,,,,,,,,,,,,,,,,,,,,,
36,1.200000,-0.003701,-0.700085,-0.005975,0.714025,-611.253967,10.995047,605.172058,-643.056091,11.190481,663.810486,-658.816895,11.660957,543.185120,-567.787231,10.529945,543.883057,-575.366394,10.517800,669.893494,-643.237305,11.118032,663.819641,-659.030579,11.725330,543.428101,-567.378296,10.464287,543.853394,-575.345032,10.590242,669.689148,,,,,,,,,,,,,,,,,,,,,
37,1.233333,-0.003436,-0.700239,-0.005889,0.713876,-611.253113,11.016521,605.205627,-643.080444,11.181344,663.830444,-658.789612,11.674803,543.198486,-567.759766,10.588454,543.935303,-575.393127,10.540459,669.942444,-643.262573,11.126903,663.848877,-659.044067,11.725290,543.438721,-567.296387,10.535383,543.926758,-575.370178,10.596433,669.712219,,,,,,,,,,,,,,,,,,,,,
38,1.266667,-0.003293,-0.700144,-0.005845,0.713971,-611.234314,11.018779,605.196960,-643.046143,11.166730,663.830261,-658.787537,11.673520,543.202515,-567.757202,10.611040,543.914917,-575.356934,10.542785,669.924072,-643.273071,11.103554,663.832703,-659.048584,11.729544,543.432495,-567.302917,10.552520,543.928223,-575.281433,10.605515,669.698792,,,,,,,,,,,,,,,,,,,,,
39,1.300000,-0.003330,-0.700231,-0.005902,0.713884,-611.232971,11.011985,605.186768,-643.059204,11.162713,663.812256,-658.770935,11.674595,543.180725,-567.740906,10.599982,543.915405,-575.371643,10.529609,669.922729,-643.239380,11.108089,663.818359,-659.016296,11.725019,543.425903,-567.295898,10.547396,543.919373,-575.345947,10.586073,669.688416,,,,,,,,,,,,,,,,,,,,,
40,1.333333,-0.003319,-0.700113,-0.005821,0.714000,-611.204163,11.018661,605.198242,-643.010986,11.170737,663.834290,-658.762634,11.669094,543.207825,-567.732239,10.606605,543.912598,-575.321289,10.547176,669.922424,-643.242432,11.105748,663.842773,-659.016113,11.725994,543.431213,-567.286133,10.547227,543.916626,-575.243469,10.611054,669.704529,,,,,,,,,,,,,,,,,,,,,
41,1.366667,-0.003333,-0.700201,-0.005875,0.713914,-611.237000,11.005372,605.196716,-643.058228,11.157485,663.824890,-658.780212,11.663729,543.194641,-567.750061,10.592273,543.921692,-575.370117,10.526962,669.929626,-643.260925,11.098142,663.832397,-659.039429,11.716228,543.438293,-567.288696,10.534998,543.927246,-575.346130,10.581903,669.689819,,,,,,,,,,,,,,,,,,,,,
